鄉鎮市區,交易年月日,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,單價元平方公尺,縣市,住宅面積,屋齡_ADD,X,Y,移轉層次_ADD,總樓層數_ADD
松山區,1080112,套房(1房1廳1衛),1,1,1,187237,臺北市,52.340,37,306731.933,2772434.538,10,15
松山區,1080507,住宅大樓(11層含以上有電梯),1,1,1,177346,臺北市,52.440,37,306731.933,2772434.538,6,15
松山區,1080430,住宅大樓(11層含以上有電梯),2,2,1,208174,臺北市,91.270,37,306731.933,2772434.538,7,16
松山區,1080308,住宅大樓(11層含以上有電梯),0,0,0,218311,臺北市,191.469,37,306731.933,2772434.538,3,16
松山區,1080922,套房(1房1廳1衛),1,1,1,186441,臺北市,29.500,31,306924.838,2772495.884,6,20
松山區,1080609,住宅大樓(11層含以上有電梯),1,1,1,188279,臺北市,37.710,31,306924.838,2772495.884,20,20
松山區,1080831,住宅大樓(11層含以上有電梯),3,2,2,210690,臺北市,128.530,37,306924.838,2772495.884,6,16
松山區,1080413,公寓(5樓含以下無電梯),4,2,2,218118,臺北市,131.030,42,305951.250,2772174.757,2,5
松山區,1080608,華廈(10層含以下有電梯),3,2,2,248498,臺北市,116.539,41,305573.525,2772315.365,4,7
松山區,1080529,華廈(10層含以下有電梯),3,2,2,201474,臺北市,123.490,40,304982.103,2772459.115,2,7
松山區,1080606,華廈(10層含以下有電梯),3,2,2,199642,臺北市,161.990,38,304990.208,2772709.535,4,7
松山區,1080427,華廈(10層含以下有電梯),1,1,1,258974,臺北市,70.200,37,305292.743,2772711.200,3,7
松山區,1080816,華廈(10層含以下有電梯),2,1,1,208696,臺北市,25.299,38,307152.523,2772932.472,4,7
松山區,1080308,住宅大樓(11層含以上有電梯),2,2,2,201055,臺北市,100.470,31,306302.392,2771260.779,8,12
松山區,1080506,公寓(5樓含以下無電梯),4,2,2,181818,臺北市,85.690,45,306374.582,2771398.046,2,4
松山區,1080713,住宅大樓(11層含以上有電梯),3,2,2,194843,臺北市,138.060,18,306019.093,2772095.740,7,18
松山區,1080805,住宅大樓(11層含以上有電梯),3,2,1,187756,臺北市,136.880,18,305920.963,2772090.919,4,18
松山區,1080712,華廈(10層含以下有電梯),3,2,2,226648,臺北市,123.009,36,306248.771,2771396.156,7,7
松山區,1080812,華廈(10層含以下有電梯),2,2,2,88554,臺北市,135.510,39,306193.509,2771455.742,6,6
松山區,1080728,住宅大樓(11層含以上有電梯),3,2,2,195489,臺北市,95.759,34,306301.458,2771200.831,5,12
松山區,1080309,住宅大樓(11層含以上有電梯),3,2,2,260841,臺北市,122.680,34,306301.458,2771200.831,12,12
松山區,1080513,華廈(10層含以下有電梯),3,2,2,216631,臺北市,120.020,36,305985.196,2770887.961,5,6
板橋區,1080503,公寓(5樓含以下無電梯),3,2,1,109130,新北市,32.530,40,296025.172,2768057.271,2,5
板橋區,1080817,公寓(5樓含以下無電梯),0,0,0,146864,新北市,83.070,45,296360.929,2768177.126,1,4
板橋區,1080325,公寓(5樓含以下無電梯),4,2,1,92360,新北市,99.610,41,296248.216,2768162.575,2,5
板橋區,1081001,透天厝,5,3,4,110773,新北市,144.440,43,297030.621,2766815.571,0,3
板橋區,1080111,公寓(5樓含以下無電梯),3,2,1,118305,新北市,92.980,45,297249.679,2766843.006,2,4
板橋區,1080317,住宅大樓(11層含以上有電梯),3,2,2,108397,新北市,119.560,22,296947.143,2769386.907,3,12
板橋區,1080905,住宅大樓(11層含以上有電梯),4,2,2,136367,新北市,150.329,23,296569.505,2768542.134,23,28
板橋區,1080627,公寓(5樓含以下無電梯),3,2,2,91087,新北市,76.850,42,296257.228,2764933.868,4,4
淡水區,1080520,華廈(10層含以下有電梯),2,2,2,55464,新北市,97.360,25,296680.561,2780805.730,6,7
淡水區,1080428,套房(1房1廳1衛),1,1,1,114613,新北市,52.349,12,296554.609,2781729.978,22,24
淡水區,1080925,住宅大樓(11層含以上有電梯),2,1,2,107222,新北市,63.420,12,296554.609,2781729.978,16,24
淡水區,1080610,住宅大樓(11層含以上有電梯),2,1,2,102068,新北市,76.420,12,296554.609,2781729.978,9,24
淡水區,1080612,華廈(10層含以下有電梯),2,2,1,96712,新北市,82.720,21,296456.636,2780785.907,2,7
淡水區,1080813,住宅大樓(11層含以上有電梯),2,2,1,117057,新北市,89.700,13,296273.264,2780497.554,21,29
淡水區,1080517,住宅大樓(11層含以上有電梯),3,2,2,118253,新北市,121.350,13,296273.264,2780497.554,8,29
淡水區,1081013,住宅大樓(11層含以上有電梯),2,1,1,94340,新北市,80.559,27,296376.174,2781504.206,8,12
淡水區,1080325,住宅大樓(11層含以上有電梯),1,0,1,88411,新北市,41.850,24,296379.827,2781240.171,7,22
淡水區,1080830,華廈(10層含以下有電梯),3,2,2,66098,新北市,151.290,30,296769.190,2779813.514,2,7
淡水區,1080331,公寓(5樓含以下無電梯),3,1,1,63953,新北市,86.000,42,296700.168,2779957.237,3,4
淡水區,1080224,住宅大樓(11層含以上有電梯),2,2,1,55497,新北市,85.590,21,292727.885,2786184.049,12,13
淡水區,1080219,公寓(5樓含以下無電梯),3,2,2,39448,新北市,106.470,31,295676.304,2783957.563,5,5
淡水區,1080317,住宅大樓(11層含以上有電梯),2,1,1,92257,新北市,57.989,13,296508.260,2783071.003,5,11
淡水區,1080615,公寓(5樓含以下無電梯),2,3,2,39546,新北市,104.940,36,294337.668,2785041.359,5,5
淡水區,1080131,華廈(10層含以下有電梯),4,2,2,53349,新北市,111.530,26,294336.488,2784879.612,4,7
淡水區,1080103,公寓(5樓含以下無電梯),2,1,1,44615,新北市,65.000,42,294064.903,2785247.419,3,4
淡水區,1080626,住宅大樓(11層含以上有電梯),2,2,1,99987,新北市,78.010,13,294905.177,2787688.404,6,18
淡水區,1080218,住宅大樓(11層含以上有電梯),3,2,2,61693,新北市,121.570,27,296104.506,2783594.379,6,17
淡水區,1080326,華廈(10層含以下有電梯),2,2,1,78198,新北市,85.680,6,296274.623,2783685.052,2,7
淡水區,1081013,套房(1房1廳1衛),1,1,1,82012,新北市,54.870,10,295850.962,2783790.108,2,8
淡水區,1080413,住宅大樓(11層含以上有電梯),1,2,1,76547,新北市,96.020,1,295100.512,2786228.893,7,15
淡水區,1080430,公寓(5樓含以下無電梯),2,2,1,60486,新北市,90.930,39,292804.750,2786095.531,1,4
淡水區,1080710,公寓(5樓含以下無電梯),1,0,1,63366,新北市,25.250,31,294365.299,2784869.392,5,5
淡水區,1080613,住宅大樓(11層含以上有電梯),2,1,1,70274,新北市,80.400,4,293512.909,2786552.200,10,22
淡水區,1080420,住宅大樓(11層含以上有電梯),3,2,2,73193,新北市,109.300,4,293457.082,2786570.984,14,20
淡水區,1080830,住宅大樓(11層含以上有電梯),3,2,2,70448,新北市,109.300,4,293457.082,2786570.984,16,17
淡水區,1080518,住宅大樓(11層含以上有電梯),2,2,1,78858,新北市,73.550,13,294856.413,2786137.335,7,13
淡水區,1080417,公寓(5樓含以下無電梯),3,2,2,49214,新北市,87.130,27,294074.191,2785633.006,2,5
淡水區,1080124,公寓(5樓含以下無電梯),1,1,1,37473,新北市,37.360,31,294062.099,2785707.143,5,5
土城區,1080622,華廈(10層含以下有電梯),3,2,2,98131,新北市,117.190,26,294655.830,2763093.555,8,9
土城區,1080328,住宅大樓(11層含以上有電梯),2,1,1,127420,新北市,92.450,4,294655.830,2763093.555,12,13
土城區,1080906,住宅大樓(11層含以上有電梯),3,1,1,113229,新北市,103.330,5,294821.223,2763250.288,4,11
土城區,1080107,公寓(5樓含以下無電梯),3,1,1,79216,新北市,70.440,37,291699.689,2761055.930,2,5
土城區,1080617,住宅大樓(11層含以上有電梯),3,2,2,55086,新北市,108.919,16,291659.104,2761161.464,13,13
土城區,1080622,住宅大樓(11層含以上有電梯),2,2,1,91520,新北市,96.699,25,294542.587,2763861.498,11,12
土城區,1080908,公寓(5樓含以下無電梯),3,2,1,87534,新北市,84.310,43,294978.906,2764520.222,3,4
土城區,1080327,公寓(5樓含以下無電梯),3,2,2,81250,新北市,72.000,39,294285.483,2763054.609,4,5
土城區,1080922,華廈(10層含以下有電梯),3,2,2,77065,新北市,64.880,22,294397.140,2763436.274,4,8
土城區,1080108,住宅大樓(11層含以上有電梯),3,2,2,87322,新北市,183.230,22,294390.197,2763406.330,6,16
土城區,1080705,住宅大樓(11層含以上有電梯),3,2,2,89149,新北市,123.950,25,296608.227,2763520.228,13,16
土城區,1080316,住宅大樓(11層含以上有電梯),2,2,1,91552,新北市,72.090,27,293740.788,2761904.080,2,12
土城區,1080908,公寓(5樓含以下無電梯),3,2,1,73703,新北市,67.840,39,293869.012,2761980.177,3,5
土城區,1080308,套房(1房1廳1衛),1,1,1,103970,新北市,31.740,22,296744.310,2764510.208,10,20
土城區,1080804,住宅大樓(11層含以上有電梯),2,1,1,80545,新北市,80.700,26,293873.050,2762829.197,11,13
土城區,1080513,公寓(5樓含以下無電梯),4,2,2,75518,新北市,88.720,35,297246.289,2764938.788,5,5
土城區,1080613,套房(1房1廳1衛),1,1,1,118044,新北市,35.580,26,297264.739,2764259.578,5,7
土城區,1080117,華廈(10層含以下有電梯),3,1,1,110710,新北市,85.810,25,297388.382,2764269.486,7,7
土城區,1080815,華廈(10層含以下有電梯),3,2,1,99860,新北市,100.140,28,297132.021,2764179.836,3,7
土城區,1080920,公寓(5樓含以下無電梯),1,1,1,34615,新北市,72.800,39,296875.621,2764153.844,1,5
土城區,1080401,公寓(5樓含以下無電梯),4,1,1,93583,新北市,74.800,36,297251.674,2764171.365,2,5
土城區,1080219,公寓(5樓含以下無電梯),3,2,2,83472,新北市,90.450,35,297269.492,2764103.140,4,5
土城區,1080109,公寓(5樓含以下無電梯),4,4,4,85291,新北市,76.210,38,296803.928,2764566.007,5,5
土城區,1080324,公寓(5樓含以下無電梯),3,2,1,87910,新北市,92.140,36,296901.237,2764552.833,4,5
土城區,1080509,透天厝,3,2,2,189304,新北市,126.780,35,297017.684,2763703.010,0,2
土城區,1080421,住宅大樓(11層含以上有電梯),2,1,1,96032,新北市,78.620,26,296460.979,2763426.117,7,11
土城區,1080305,華廈(10層含以下有電梯),3,2,2,89134,新北市,90.649,26,296412.913,2763460.148,7,8
土城區,1080727,華廈(10層含以下有電梯),1,0,1,111961,新北市,36.620,10,296469.001,2763315.867,4,8
三重區,1080621,公寓(5樓含以下無電梯),1,1,1,60000,新北市,25.000,40,300234.304,2773006.149,3,4
三重區,1080709,透天厝,2,2,2,123597,新北市,97.090,58,300145.724,2772930.507,0,2
三重區,1080509,公寓(5樓含以下無電梯),3,2,2,87059,新北市,102.000,40,300259.767,2772429.541,3,5
三重區,1080616,住宅大樓(11層含以上有電梯),1,1,1,111661,新北市,76.840,25,300300.771,2772304.091,10,14
三重區,1080514,公寓(5樓含以下無電梯),1,1,1,68908,新北市,72.560,47,299719.820,2773515.814,3,4
三重區,1080626,公寓(5樓含以下無電梯),3,2,2,83046,新北市,75.380,26,298152.493,2774304.777,4,5
三重區,1080529,公寓(5樓含以下無電梯),3,2,1,46341,新北市,82.000,41,298581.246,2774823.848,2,4
三重區,1080830,公寓(5樓含以下無電梯),3,2,2,116622,新北市,71.170,24,299807.331,2772226.176,4,5
三重區,1080517,公寓(5樓含以下無電梯),3,1,1,121840,新北市,32.830,46,299726.634,2772100.234,1,4
三重區,1080121,公寓(5樓含以下無電梯),3,2,2,96712,新北市,103.400,29,299650.379,2772371.768,3,5
三重區,1080716,住宅大樓(11層含以上有電梯),4,2,2,121741,新北市,214.390,5,297645.967,2771178.423,5,31
三重區,1080123,公寓(5樓含以下無電梯),2,2,1,63956,新北市,21.890,47,299200.342,2773342.901,2,4
三重區,1080319,住宅大樓(11層含以上有電梯),3,2,2,114952,新北市,140.579,5,299510.197,2771433.924,5,14
三重區,1080228,住宅大樓(11層含以上有電梯),2,1,1,119586,新北市,68.570,30,299190.526,2771617.020,4,12
三重區,1081010,公寓(5樓含以下無電梯),3,2,2,97681,新北市,117.730,45,299202.167,2771748.464,4,4
三重區,1080110,住宅大樓(11層含以上有電梯),1,0,1,116279,新北市,40.420,20,299459.076,2771475.688,18,25
三重區,1080413,住宅大樓(11層含以上有電梯),3,2,2,123444,新北市,96.400,20,299459.076,2771475.688,13,25
三重區,1080519,住宅大樓(11層含以上有電梯),2,2,1,128996,新北市,88.839,12,299315.005,2771448.294,5,12
三重區,1080528,住宅大樓(11層含以上有電梯),2,1,2,84611,新北市,94.550,23,299276.212,2771567.842,2,27
三重區,1080513,住宅大樓(11層含以上有電梯),3,2,2,96964,新北市,90.240,23,299276.212,2771567.842,20,27
三重區,1080329,住宅大樓(11層含以上有電梯),2,2,2,104215,新北市,103.640,24,299276.212,2771567.842,7,12
永和區,1080426,公寓(5樓含以下無電梯),3,2,2,97723,新北市,96.190,41,302536.868,2765605.705,4,5
永和區,1080905,公寓(5樓含以下無電梯),4,2,2,88293,新北市,117.790,43,302719.853,2766058.399,5,5
汐止區,1080923,住宅大樓(11層含以上有電梯),2,2,2,99715,新北市,133.380,2,315932.496,2772430.850,3,11
汐止區,1080817,住宅大樓(11層含以上有電梯),2,2,1,104375,新北市,113.820,1,316287.261,2773041.859,6,22
汐止區,1080718,住宅大樓(11層含以上有電梯),4,2,2,116729,新北市,183.330,5,314130.276,2773782.632,12,18
汐止區,1080605,華廈(10層含以下有電梯),2,2,1,93558,新北市,92.990,2,313937.750,2770579.260,4,6
汐止區,1080521,華廈(10層含以下有電梯),2,2,1,95045,新北市,93.650,2,313937.750,2770579.260,5,6
汐止區,1080201,華廈(10層含以下有電梯),0,0,0,143603,新北市,103.410,2,313809.460,2770586.515,4,10
汐止區,1080409,華廈(10層含以下有電梯),0,0,0,164394,新北市,103.410,2,313809.460,2770586.515,7,10
汐止區,1080104,華廈(10層含以下有電梯),0,0,0,183648,新北市,104.820,2,313809.460,2770586.515,1,10
汐止區,1080707,華廈(10層含以下有電梯),0,0,0,146504,新北市,103.410,2,313831.201,2770596.577,2,10
汐止區,1080627,華廈(10層含以下有電梯),0,0,0,160372,新北市,118.350,2,313831.201,2770596.577,4,10
汐止區,1080910,華廈(10層含以下有電梯),2,1,1,100100,新北市,90.410,2,313907.693,2770625.572,2,5
汐止區,1080607,透天厝,0,0,0,132947,新北市,221.140,2,313729.099,2770638.495,0,2
汐止區,1080705,透天厝,0,0,0,133360,新北市,228.330,2,313729.099,2770638.495,0,2
汐止區,1080304,住宅大樓(11層含以上有電梯),1,2,1,100916,新北市,172.419,2,317543.001,2774641.665,12,12
汐止區,1080806,住宅大樓(11層含以上有電梯),0,0,0,123134,新北市,64.970,2,315900.310,2772452.697,8,13
汐止區,1080703,住宅大樓(11層含以上有電梯),0,0,0,123081,新北市,71.010,2,315900.310,2772452.697,4,13
汐止區,1080507,住宅大樓(11層含以上有電梯),4,2,2,82795,新北市,131.650,24,317067.272,2773965.189,14,14
汐止區,1080519,住宅大樓(11層含以上有電梯),2,2,2,117982,新北市,73.740,22,316743.764,2773994.751,16,16
汐止區,1080415,華廈(10層含以下有電梯),3,2,1,112105,新北市,97.230,3,312779.143,2770948.788,6,7
汐止區,1080512,住宅大樓(11層含以上有電梯),4,2,2,114734,新北市,191.660,1,313581.010,2773625.199,2,14
汐止區,1080906,華廈(10層含以下有電梯),2,1,1,95679,新北市,78.910,1,314030.826,2773964.640,4,10
汐止區,1080906,華廈(10層含以下有電梯),2,1,1,97430,新北市,82.110,1,314030.826,2773964.640,2,10
汐止區,1080906,華廈(10層含以下有電梯),3,2,2,98789,新北市,132.910,1,314030.826,2773964.640,4,10
汐止區,1080113,住宅大樓(11層含以上有電梯),2,2,1,91125,新北市,88.450,21,313604.783,2774540.745,9,25
汐止區,1080604,住宅大樓(11層含以上有電梯),4,2,1,76056,新北市,106.500,23,316253.277,2772994.265,4,13
汐止區,1080806,住宅大樓(11層含以上有電梯),4,2,2,135452,新北市,234.400,5,314130.606,2772196.179,6,29
汐止區,1080421,住宅大樓(11層含以上有電梯),2,2,2,137065,新北市,110.750,3,316799.548,2773457.051,10,14
汐止區,1080803,住宅大樓(11層含以上有電梯),3,2,2,101136,新北市,116.180,14,314447.902,2773543.609,6,13
汐止區,1080323,住宅大樓(11層含以上有電梯),4,2,2,97026,新北市,162.430,11,313969.004,2773344.102,6,15
汐止區,1080630,華廈(10層含以下有電梯),3,2,2,101548,新北市,120.140,9,314284.516,2773482.745,5,7
汐止區,1080411,住宅大樓(11層含以上有電梯),3,2,2,96733,新北市,117.850,2,314508.974,2772878.163,12,15
汐止區,1080410,住宅大樓(11層含以上有電梯),3,2,2,97864,新北市,117.510,2,314508.974,2772878.163,6,15
汐止區,1080519,住宅大樓(11層含以上有電梯),3,2,2,115519,新北市,114.700,4,314493.824,2772877.284,12,15
汐止區,1081002,住宅大樓(11層含以上有電梯),3,2,2,121186,新北市,114.700,4,314493.824,2772877.284,15,15
汐止區,1080614,住宅大樓(11層含以上有電梯),4,2,2,104575,新北市,137.700,11,315817.124,2772937.770,5,14
林口區,1080308,住宅大樓(11層含以上有電梯),3,2,2,110783,新北市,115.090,3,286135.907,2773194.987,6,12
林口區,1080223,華廈(10層含以下有電梯),2,2,1,82938,新北市,84.400,8,290060.311,2774385.689,1,7
林口區,1080219,公寓(5樓含以下無電梯),3,2,1,44152,新北市,92.860,39,289888.929,2774367.848,3,4
林口區,1080522,住宅大樓(11層含以上有電梯),2,2,1,103040,新北市,58.230,14,287081.332,2773698.194,4,14
七堵區,1080728,住宅大樓(11層含以上有電梯),3,2,2,70678,基隆市,143.750,1,322567.900,2776471.791,9,11
七堵區,1080728,住宅大樓(11層含以上有電梯),3,2,2,71930,基隆市,143.750,1,322567.900,2776471.791,10,11
七堵區,1080114,住宅大樓(11層含以上有電梯),4,2,2,80645,基隆市,150.040,2,319880.833,2774857.319,7,14
七堵區,1080717,住宅大樓(11層含以上有電梯),4,2,2,87177,基隆市,150.040,2,319880.833,2774857.319,14,14
七堵區,1080226,住宅大樓(11層含以上有電梯),4,2,2,85778,基隆市,171.490,2,319880.833,2774857.319,8,15
八里區,1080629,華廈(10層含以下有電梯),2,2,1,49624,新北市,70.530,23,291691.772,2783466.066,6,10
八里區,1080826,華廈(10層含以下有電梯),3,2,2,56561,新北市,114.920,27,291749.641,2783399.750,5,7
八里區,1080304,華廈(10層含以下有電梯),3,2,2,57048,新北市,56.970,13,292193.542,2783514.651,3,8
八里區,1080418,住宅大樓(11層含以上有電梯),2,2,1,52693,新北市,86.350,25,292202.375,2783479.617,9,13
八里區,1080427,住宅大樓(11層含以上有電梯),2,1,1,47551,新北市,84.120,25,292202.375,2783479.617,5,15
八里區,1080622,華廈(10層含以下有電梯),3,2,2,46074,新北市,108.520,27,290820.006,2782472.171,2,7
八里區,1080402,公寓(5樓含以下無電梯),3,2,1,60478,新北市,66.140,38,290541.684,2782303.064,3,5
八里區,1080429,華廈(10層含以下有電梯),3,2,2,52665,新北市,110.130,27,290817.235,2782422.176,4,8
八里區,1080529,住宅大樓(11層含以上有電梯),3,2,2,42070,新北市,150.940,25,290136.927,2781767.748,7,15
八里區,1080605,住宅大樓(11層含以上有電梯),3,2,2,47228,新北市,105.869,22,291610.342,2782839.260,10,14
八里區,1080323,住宅大樓(11層含以上有電梯),1,1,1,62327,新北市,43.320,25,291610.342,2782839.260,2,16
八里區,1080927,住宅大樓(11層含以上有電梯),2,2,1,66375,新北市,66.290,1,291341.853,2782790.339,11,11
八里區,1080305,住宅大樓(11層含以上有電梯),2,1,1,67179,新北市,100.180,2,291481.862,2782988.696,12,12
八里區,1080922,透天厝,6,3,4,65832,新北市,185.320,12,293231.278,2783552.654,0,4
八里區,1080220,透天厝,5,2,3,87849,新北市,203.530,2,291645.211,2783255.804,0,4
八里區,1080123,住宅大樓(11層含以上有電梯),2,2,1,60922,新北市,68.120,25,295583.897,2779856.188,8,16
八里區,1080815,住宅大樓(11層含以上有電梯),3,2,2,54707,新北市,122.470,26,295583.897,2779856.188,10,16
八里區,1080429,住宅大樓(11層含以上有電梯),0,0,1,67963,新北市,52.980,12,295285.416,2781167.105,5,14
八里區,1080324,住宅大樓(11層含以上有電梯),2,1,1,67331,新北市,74.250,12,295285.416,2781167.105,8,14
八里區,1080618,住宅大樓(11層含以上有電梯),2,1,1,45271,新北市,94.320,12,295285.416,2781167.105,8,14
八里區,1080118,住宅大樓(11層含以上有電梯),2,2,1,66748,新北市,77.680,24,295204.731,2781337.910,12,12
八里區,1080422,公寓(5樓含以下無電梯),3,2,2,48611,新北市,123.430,30,295392.066,2780279.998,2,5
八里區,1080927,住宅大樓(11層含以上有電梯),2,2,1,53838,新北市,65.010,1,291341.853,2782790.339,2,11
八里區,1080927,住宅大樓(11層含以上有電梯),3,2,2,54714,新北市,130.680,1,291341.853,2782790.339,6,11
八里區,1080323,住宅大樓(11層含以上有電梯),1,2,1,77440,新北市,74.379,2,292215.700,2783678.484,10,14
八里區,1080926,住宅大樓(11層含以上有電梯),1,2,1,75961,新北市,74.379,2,292215.700,2783678.484,12,14
八里區,1080613,住宅大樓(11層含以上有電梯),2,2,1,62110,新北市,105.780,2,292215.700,2783678.484,9,15
八里區,1080305,住宅大樓(11層含以上有電梯),1,2,1,64130,新北市,74.379,2,292138.398,2783668.294,8,15
八里區,1080828,住宅大樓(11層含以上有電梯),1,2,1,73676,新北市,74.379,2,292138.398,2783668.294,15,15
八里區,1080415,住宅大樓(11層含以上有電梯),2,1,1,69545,新北市,80.960,2,290520.707,2782698.875,9,12
八里區,1080430,住宅大樓(11層含以上有電梯),2,1,1,65177,新北市,80.960,2,290520.707,2782698.875,11,12
八里區,1080321,住宅大樓(11層含以上有電梯),3,2,2,81810,新北市,121.990,2,290520.707,2782698.875,2,12
八里區,1080916,住宅大樓(11層含以上有電梯),3,2,2,78654,新北市,139.860,2,290520.707,2782698.875,6,12
八里區,1080805,華廈(10層含以下有電梯),3,2,2,55242,新北市,129.430,12,295479.516,2779558.069,7,8
三芝區,1080610,住宅大樓(11層含以上有電梯),3,2,2,31471,新北市,103.270,24,300827.750,2794487.370,4,12
三芝區,1080513,公寓(5樓含以下無電梯),3,1,1,52097,新北市,115.170,31,300647.640,2794451.918,1,5
三芝區,1080903,住宅大樓(11層含以上有電梯),4,1,2,30160,新北市,104.110,24,300286.288,2794107.493,6,12
三芝區,1080716,透天厝,3,2,2,63479,新北市,137.840,58,300723.310,2794381.811,0,2
三芝區,1080806,透天厝,3,2,3,50994,新北市,193.750,2,300956.935,2794090.023,0,4
三芝區,1080824,套房(1房1廳1衛),1,0,1,33555,新北市,33.080,22,300808.804,2794739.245,11,12
三芝區,1080928,套房(1房1廳1衛),1,0,1,27379,新北市,43.830,23,297679.227,2793645.520,5,10
三芝區,1080120,住宅大樓(11層含以上有電梯),1,0,1,31337,新北市,46.590,23,297679.227,2793645.520,1,11
三芝區,1080702,住宅大樓(11層含以上有電梯),1,1,1,38706,新北市,58.130,23,297679.227,2793645.520,8,11
三芝區,1080131,住宅大樓(11層含以上有電梯),1,1,1,18645,新北市,52.560,24,299166.481,2794463.169,11,13
三芝區,1080224,住宅大樓(11層含以上有電梯),1,0,1,21880,新北市,52.560,24,299166.481,2794463.169,13,13
三芝區,1081007,套房(1房1廳1衛),1,1,1,22936,新北市,52.320,24,299166.481,2794463.169,2,9
三芝區,1080908,套房(1房1廳1衛),1,1,1,20804,新北市,50.470,24,299190.821,2794413.294,4,14
三芝區,1080915,套房(1房1廳1衛),1,0,1,19615,新北市,53.530,24,299190.821,2794413.294,2,14
三芝區,1080226,住宅大樓(11層含以上有電梯),1,0,1,27348,新北市,42.050,24,299127.722,2794540.686,16,16
三芝區,1080319,住宅大樓(11層含以上有電梯),0,0,0,25523,新北市,41.140,24,299127.722,2794540.686,6,16
三芝區,1080430,套房(1房1廳1衛),1,1,1,21137,新北市,42.580,24,299127.722,2794540.686,8,16
三芝區,1080523,住宅大樓(11層含以上有電梯),0,0,1,29169,新北市,41.140,24,299127.722,2794540.686,9,16
三芝區,1080606,住宅大樓(11層含以上有電梯),1,0,1,24659,新北市,42.580,24,299127.722,2794540.686,5,16
三重區,1080704,公寓(5樓含以下無電梯),6,0,6,104651,新北市,129.000,40,299036.081,2773441.839,4,5
三重區,1080518,公寓(5樓含以下無電梯),3,2,2,79770,新北市,90.260,37,298265.005,2773479.964,4,5
三重區,1080123,公寓(5樓含以下無電梯),0,0,2,119355,新北市,104.730,35,298942.424,2772609.512,1,5
三重區,1080217,公寓(5樓含以下無電梯),2,1,1,96729,新北市,78.570,31,300842.280,2773016.943,5,5
三重區,1080308,公寓(5樓含以下無電梯),3,1,1,52632,新北市,76.000,44,300772.435,2773111.510,1,4
三重區,1080724,住宅大樓(11層含以上有電梯),3,2,2,136319,新北市,101.820,5,300715.583,2773140.240,12,23
三重區,1080102,公寓(5樓含以下無電梯),2,0,1,54054,新北市,37.000,44,300320.838,2773468.348,3,4
三重區,1080619,公寓(5樓含以下無電梯),3,2,1,76923,新北市,78.000,43,299745.303,2773999.635,3,4
三重區,1080521,公寓(5樓含以下無電梯),3,1,1,169565,新北市,69.000,43,299740.977,2774105.210,1,4
三重區,1080707,公寓(5樓含以下無電梯),5,3,2,114286,新北市,70.000,43,299740.977,2774105.210,4,4
三重區,1080213,公寓(5樓含以下無電梯),2,1,1,105419,新北市,50.750,52,299179.005,2774741.680,1,4
三重區,1080327,公寓(5樓含以下無電梯),3,1,1,72941,新北市,85.000,41,298738.598,2774734.569,3,5
三重區,1080731,住宅大樓(11層含以上有電梯),1,1,1,129320,新北市,44.849,25,299542.385,2774107.254,7,13
三重區,1080429,住宅大樓(11層含以上有電梯),1,1,1,111956,新北市,48.679,25,299542.385,2774107.254,7,13
三重區,1080318,住宅大樓(11層含以上有電梯),3,2,2,121321,新北市,100.560,26,299304.353,2774252.154,4,13
三重區,1080724,住宅大樓(11層含以上有電梯),2,2,1,109866,新北市,92.840,24,299115.528,2773595.433,13,18
三重區,1080421,公寓(5樓含以下無電梯),3,2,1,97210,新北市,79.210,45,299067.639,2773612.895,2,4
三重區,1080317,公寓(5樓含以下無電梯),6,3,2,107595,新北市,79.000,42,299812.309,2773179.896,4,4
三重區,1080701,公寓(5樓含以下無電梯),2,1,1,105501,新北市,66.350,25,299562.206,2773056.120,2,5
三重區,1080403,公寓(5樓含以下無電梯),3,2,2,110433,新北市,76.970,27,299658.620,2773119.029,3,5
三重區,1080807,公寓(5樓含以下無電梯),0,1,1,136417,新北市,76.970,27,299658.620,2773119.029,1,5
三重區,1080408,公寓(5樓含以下無電梯),0,0,0,140195,新北市,60.630,48,299691.792,2773111.007,1,4
三重區,1080129,華廈(10層含以下有電梯),2,1,1,143100,新北市,70.580,4,299537.408,2773319.305,1,5
三重區,1080430,公寓(5樓含以下無電梯),3,2,2,109534,新北市,104.990,31,300114.512,2772034.123,5,5
三重區,1080704,公寓(5樓含以下無電梯),4,0,4,99990,新北市,105.010,31,300114.512,2772034.123,5,5
三重區,1080629,公寓(5樓含以下無電梯),0,0,0,114469,新北市,98.280,33,298511.219,2773802.603,1,5
三重區,1080303,公寓(5樓含以下無電梯),4,2,2,85106,新北市,94.000,42,299398.869,2773931.245,5,5
三重區,1080113,公寓(5樓含以下無電梯),3,0,3,98077,新北市,52.000,48,299350.583,2774016.177,4,4
三重區,1080115,公寓(5樓含以下無電梯),3,2,1,93333,新北市,60.000,40,299843.419,2773186.359,3,5
三重區,1080502,住宅大樓(11層含以上有電梯),2,2,1,149602,新北市,102.940,4,300559.092,2773025.529,10,15
三重區,1080524,公寓(5樓含以下無電梯),2,1,1,136105,新北市,47.390,52,300432.670,2773268.819,1,3
三重區,1080806,公寓(5樓含以下無電梯),3,1,1,76923,新北市,91.000,40,298800.952,2773376.757,4,5
